name,line
Cuban,"Again, in hindsight I would have done it differently. But, young African-American man, and this is 2014, and I had a decision to make. And the decision was, do I just fire him? And my fear and it's documented in the report, and talking to the investigators my fear if I just said, 'OK you're fired,' what are you going to do next? And what happens to the next person? And that's what I was thinking to myself. And so I set a series of rules for him, that he had to be accompanied. He had to go to counseling, and there were a variety of things to keep an eye on him."
Interviewer,I know I'm not the first person to point out to you that you could have removed him from the workplace and still gotten him counseling.
Cuban,"In hindsight you're exactly right. I'm just telling you what I thought, and I said the same thing publicly, and I said the same thing to investigators"
Interviewer,"Now that you have gone through all of this, what message do you now know that this sent the other women in the office?"
Cuban,"Oh, it was horrible."
Interviewer,"You basically told them, 'Hey, one of the guys in this office can hit you and we will still keep him here, coming to the office and sitting next to you.'."
Cuban,"I was tone deaf. And I have no excuse. I should have known better, or I could have done better. I've learned. There's just no other way to put it."
Interviewer,"In talking to you and reading all this, it does seem like another real lesson that you have absorbed through this is that it's not just about these specific behaviors, it's about the environment you set up. As recently as the beginning of this calendar year, the report details that in your business office 70 percent of the employees were male. Only 30 percent were female. There were zero women who were at the executive level to where they would be in the top-level meetings. There were zero people of color. And that even the women who did work there their salaries were not competitive with the commensurate men who did those jobs at other NBA franchises. What kind of environment do you think that set up in your business atmosphere? About the worth of women?"
Cuban,"Obviously not a good one. And once it came to my attention, we immediately jumped to fix it. It wasn't acceptable. It's not something that's going to happen going forward. We immediately stepped in and brought in a CEO who brought all of this to my attention. And I gave her carte blanche to do what she needed to do because it's not right and it's not even good business. And so we were doing everything possible to fix it."
Interviewer,"One of the things the NBA announced today is that you personally will donate $10 million to women's organizations, and that is going to strike some people as very significant, because the maximum the league can fine a team owner is $2.5 million. So that's four times that amount. It will strike some people as, 'Hey, this guy is a billionaire. That's not that significant at all. Didn't lose his team. He didn't lose any of the more basketball-related things.' What do you think of that decision?"
Cuban,I think more important than the money is the example we can set. Because there hasn't been anybody who really has had to go through this and set the tone. What's the right way to respond? And what's the right thing to do? And so the goal even more than the money is for me to get out there and teach others from my experiences.
Interviewer,Was there any point throughout this where Adam Silver discussed with you selling the team?
Cuban,No.
Interviewer,Was there ever a point you considered it yourself?
Cuban,No. I don't run away from my mistakes.
Interviewer,I know the day the Sports Illustrated article came out you addressed the Mavericks employees at the office. There are former employees mentioned in this report who felt they had to leave the company. Things were so bad they had to leave the profession because they couldn't get another job after unceremoniously leaving your company. Have you called to talk to any of them to apologize?
Cuban,No.
Interviewer,Should you?
Cuban,"Well, I don't know the circumstances. I don't know any of the individuals themselves because of the way the report is structured."
Interviewer,"If one of those employees wants to identify herself and come to you to get some closure, are you open to that?"
Cuban,"Yeah, I talked to the investigators because, again, I don't know what promises they made. I just don't know if I'd be the right person to try to solve it."
Interviewer,I wouldn't be surprised if somebody would like to talk to you personally.
Cuban,I'm not closing any doors yet. I just don't want to violate the privacy.
